2025-12-13 18:43:45,999 - __main__ - INFO - Starting Mini SIEM...
2025-12-13 18:43:46,000 - __main__ - INFO - Mini SIEM started successfully
2025-12-13 19:29:24,684 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.224.30 [ID: 4231, Severity: LOW]
2025-12-13 19:29:24,699 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.124.61 [ID: 4232, Severity: HIGH]
2025-12-13 19:29:29,734 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.221.6 [ID: 4233, Severity: LOW]
2025-12-13 19:29:29,749 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.122.44 [ID: 4234, Severity: HIGH]
2025-12-13 19:29:34,763 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.90.29 [ID: 4235, Severity: HIGH]
2025-12-13 19:29:34,778 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.150.246 [ID: 4236, Severity: HIGH]
2025-12-13 19:29:39,787 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.3.63 [ID: 4237, Severity: LOW]
2025-12-13 19:29:39,795 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.136.148 [ID: 4238, Severity: HIGH]
2025-12-13 19:29:44,810 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.209.176 [ID: 4239, Severity: HIGH]
2025-12-13 19:29:44,821 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.235.49 [ID: 4240, Severity: LOW]
2025-12-13 19:29:49,845 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.106.52 [ID: 4241, Severity: HIGH]
2025-12-13 19:29:49,863 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.226.181 [ID: 4242, Severity: MEDIUM]
2025-12-13 19:29:54,876 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.18.235 [ID: 4243, Severity: MEDIUM]
2025-12-13 19:29:54,890 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.40.64 [ID: 4244, Severity: HIGH]
2025-12-13 19:29:59,904 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.126.243 [ID: 4245, Severity: LOW]
2025-12-13 19:29:59,914 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.225.228 [ID: 4246, Severity: HIGH]
2025-12-13 19:30:04,929 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.26.250 [ID: 4247, Severity: LOW]
2025-12-13 19:30:04,940 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.0.110 [ID: 4248, Severity: MEDIUM]
2025-12-13 19:30:09,961 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.54.143 [ID: 4249, Severity: HIGH]
2025-12-13 19:30:09,979 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.148.13 [ID: 4250, Severity: MEDIUM]
2025-12-13 19:30:14,991 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.127.68 [ID: 4251, Severity: LOW]
2025-12-13 19:30:15,002 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.37.166 [ID: 4252, Severity: LOW]
2025-12-13 19:30:20,012 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.188.45 [ID: 4253, Severity: LOW]
2025-12-13 19:30:20,023 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.210.191 [ID: 4254, Severity: HIGH]
2025-12-13 19:30:25,032 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.111.58 [ID: 4255, Severity: LOW]
2025-12-13 19:30:25,038 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.33.79 [ID: 4256, Severity: MEDIUM]
2025-12-13 19:30:30,058 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.150.70 [ID: 4257, Severity: MEDIUM]
2025-12-13 19:30:30,078 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.20.41 [ID: 4258, Severity: LOW]
2025-12-13 19:30:30,116 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:30:35,126 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.189.49 [ID: 4259, Severity: MEDIUM]
2025-12-13 19:30:35,136 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.105.53 [ID: 4260, Severity: LOW]
2025-12-13 19:30:40,147 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.177.18 [ID: 4261, Severity: LOW]
2025-12-13 19:30:40,155 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.124.165 [ID: 4262, Severity: HIGH]
2025-12-13 19:30:45,179 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.215.156 [ID: 4263, Severity: MEDIUM]
2025-12-13 19:30:45,196 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.126.208 [ID: 4264, Severity: HIGH]
2025-12-13 19:30:50,204 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.90.79 [ID: 4265, Severity: HIGH]
2025-12-13 19:30:50,212 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.232.211 [ID: 4266, Severity: MEDIUM]
2025-12-13 19:30:55,225 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.25.54 [ID: 4267, Severity: HIGH]
2025-12-13 19:30:55,236 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.146.221 [ID: 4268, Severity: LOW]
2025-12-13 19:31:00,435 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.103.183 [ID: 4269, Severity: LOW]
2025-12-13 19:31:00,491 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.101.160 [ID: 4270, Severity: MEDIUM]
2025-12-13 19:31:00,535 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:31:05,545 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.61.86 [ID: 4271, Severity: LOW]
2025-12-13 19:31:05,550 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.239.244 [ID: 4272, Severity: HIGH]
2025-12-13 19:31:10,571 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.182.138 [ID: 4273, Severity: MEDIUM]
2025-12-13 19:31:10,586 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.98.232 [ID: 4274, Severity: MEDIUM]
2025-12-13 19:31:15,595 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.175.149 [ID: 4275, Severity: LOW]
2025-12-13 19:31:15,602 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.153.201 [ID: 4276, Severity: HIGH]
2025-12-13 19:31:20,614 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.39.140 [ID: 4277, Severity: LOW]
2025-12-13 19:31:20,634 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.250.222 [ID: 4278, Severity: MEDIUM]
2025-12-13 19:31:25,650 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.82.239 [ID: 4279, Severity: HIGH]
2025-12-13 19:31:25,660 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.146.196 [ID: 4280, Severity: MEDIUM]
2025-12-13 19:31:30,670 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.205.106 [ID: 4281, Severity: HIGH]
2025-12-13 19:31:30,675 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.104.84 [ID: 4282, Severity: HIGH]
2025-12-13 19:31:30,686 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:31:35,694 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.221.31 [ID: 4283, Severity: MEDIUM]
2025-12-13 19:31:35,703 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.245.223 [ID: 4284, Severity: MEDIUM]
2025-12-13 19:31:40,725 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.51.226 [ID: 4285, Severity: HIGH]
2025-12-13 19:31:40,737 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.146.174 [ID: 4286, Severity: MEDIUM]
2025-12-13 19:31:45,757 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.26.239 [ID: 4287, Severity: LOW]
2025-12-13 19:31:45,779 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.121.195 [ID: 4288, Severity: MEDIUM]
2025-12-13 19:31:50,784 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.184.120 [ID: 4289, Severity: HIGH]
2025-12-13 19:31:50,789 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.254.92 [ID: 4290, Severity: MEDIUM]
2025-12-13 19:31:55,811 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.227.222 [ID: 4291, Severity: HIGH]
2025-12-13 19:31:55,822 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.203.227 [ID: 4292, Severity: HIGH]
2025-12-13 19:32:00,844 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.160.186 [ID: 4293, Severity: MEDIUM]
2025-12-13 19:32:00,860 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.171.96 [ID: 4294, Severity: LOW]
2025-12-13 19:32:00,882 - __main__ - ERROR - Error in correlation analysis: unsupported operand type(s) for -: 'str' and 'str'
2025-12-13 19:32:05,900 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.68.235 [ID: 4295, Severity: HIGH]
2025-12-13 19:32:05,918 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.9.194 [ID: 4296, Severity: MEDIUM]
2025-12-13 19:32:10,931 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.255.210 [ID: 4297, Severity: HIGH]
2025-12-13 19:32:10,943 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.54.211 [ID: 4298, Severity: MEDIUM]
2025-12-13 19:32:15,954 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.74.86 [ID: 4299, Severity: MEDIUM]
2025-12-13 19:32:15,964 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.254.207 [ID: 4300, Severity: LOW]
2025-12-13 19:32:20,989 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.12.45 [ID: 4301, Severity: LOW]
2025-12-13 19:32:21,002 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.143.99 [ID: 4302, Severity: LOW]
2025-12-13 19:32:26,018 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.21.104 [ID: 4303, Severity: HIGH]
2025-12-13 19:32:26,026 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.73.51 [ID: 4304, Severity: LOW]
2025-12-13 19:32:31,056 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.90.113 [ID: 4305, Severity: MEDIUM]
2025-12-13 19:32:31,068 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.247.154 [ID: 4306, Severity: LOW]
2025-12-13 19:32:36,075 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.223.51 [ID: 4307, Severity: LOW]
2025-12-13 19:32:36,081 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.238.83 [ID: 4308, Severity: MEDIUM]
2025-12-13 19:32:41,089 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.181.170 [ID: 4309, Severity: MEDIUM]
2025-12-13 19:32:41,094 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.39.84 [ID: 4310, Severity: MEDIUM]
2025-12-13 19:32:46,103 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.201.97 [ID: 4311, Severity: LOW]
2025-12-13 19:32:46,114 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.131.241 [ID: 4312, Severity: HIGH]
2025-12-13 19:32:51,120 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.182.13 [ID: 4313, Severity: LOW]
2025-12-13 19:32:51,125 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.205.16 [ID: 4314, Severity: LOW]
2025-12-13 19:32:56,147 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.151.4 [ID: 4315, Severity: MEDIUM]
2025-12-13 19:32:56,154 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.122.44 [ID: 4316, Severity: LOW]
2025-12-13 19:33:01,174 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.22.141 [ID: 4317, Severity: LOW]
2025-12-13 19:33:01,191 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.30.52 [ID: 4318, Severity: LOW]
2025-12-13 19:33:06,197 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.172.9 [ID: 4319, Severity: HIGH]
2025-12-13 19:33:06,203 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.23.208 [ID: 4320, Severity: MEDIUM]
2025-12-13 19:33:11,224 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.212.89 [ID: 4321, Severity: LOW]
2025-12-13 19:33:11,234 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.205.208 [ID: 4322, Severity: LOW]
2025-12-13 19:33:16,255 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.245.193 [ID: 4323, Severity: MEDIUM]
2025-12-13 19:33:16,271 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.152.109 [ID: 4324, Severity: LOW]
2025-12-13 19:33:21,278 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.28.171 [ID: 4325, Severity: HIGH]
2025-12-13 19:33:21,282 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.71.166 [ID: 4326, Severity: HIGH]
2025-12-13 19:33:26,301 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.92.189 [ID: 4327, Severity: HIGH]
2025-12-13 19:33:26,319 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.136.134 [ID: 4328, Severity: MEDIUM]
2025-12-13 19:33:31,334 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.252.99 [ID: 4329, Severity: HIGH]
2025-12-13 19:33:31,366 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.18.118 [ID: 4330, Severity: HIGH]
2025-12-13 19:33:36,385 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.54.229 [ID: 4331, Severity: HIGH]
2025-12-13 19:33:36,405 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.215.220 [ID: 4332, Severity: MEDIUM]
2025-12-13 19:33:41,430 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.212.166 [ID: 4333, Severity: MEDIUM]
2025-12-13 19:33:41,452 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.31.143 [ID: 4334, Severity: MEDIUM]
2025-12-13 19:33:46,565 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.249.208 [ID: 4335, Severity: HIGH]
2025-12-13 19:33:46,761 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.198.17 [ID: 4336, Severity: HIGH]
2025-12-13 19:33:51,806 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.144.48 [ID: 4337, Severity: HIGH]
2025-12-13 19:33:51,848 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.123.244 [ID: 4338, Severity: LOW]
2025-12-13 19:33:56,893 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.146.14 [ID: 4339, Severity: LOW]
2025-12-13 19:33:56,941 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.246.88 [ID: 4340, Severity: MEDIUM]
2025-12-13 19:34:01,987 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.132.57 [ID: 4341, Severity: HIGH]
2025-12-13 19:34:02,025 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.107.50 [ID: 4342, Severity: HIGH]
2025-12-13 19:34:07,044 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.32.238 [ID: 4343, Severity: LOW]
2025-12-13 19:34:07,056 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.93.243 [ID: 4344, Severity: LOW]
2025-12-13 19:34:12,075 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.39.248 [ID: 4345, Severity: LOW]
2025-12-13 19:34:12,093 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.32.89 [ID: 4346, Severity: MEDIUM]
2025-12-13 19:34:17,108 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.86.149 [ID: 4347, Severity: MEDIUM]
2025-12-13 19:34:17,125 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.26.244 [ID: 4348, Severity: MEDIUM]
2025-12-13 19:34:22,131 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.61.123 [ID: 4349, Severity: MEDIUM]
2025-12-13 19:34:22,137 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.18.36 [ID: 4350, Severity: LOW]
2025-12-13 19:34:27,152 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.139.161 [ID: 4351, Severity: LOW]
2025-12-13 19:34:27,162 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.84.146 [ID: 4352, Severity: LOW]
2025-12-13 19:34:32,174 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.152.235 [ID: 4353, Severity: LOW]
2025-12-13 19:34:32,188 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.70.92 [ID: 4354, Severity: LOW]
2025-12-13 19:34:37,206 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.155.159 [ID: 4355, Severity: LOW]
2025-12-13 19:34:37,223 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.50.51 [ID: 4356, Severity: MEDIUM]
2025-12-13 19:34:42,237 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.167.124 [ID: 4357, Severity: HIGH]
2025-12-13 19:34:42,252 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.101.169 [ID: 4358, Severity: HIGH]
2025-12-13 19:34:47,260 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.112.63 [ID: 4359, Severity: MEDIUM]
2025-12-13 19:34:47,270 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.20.214 [ID: 4360, Severity: LOW]
2025-12-13 19:34:52,281 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.179.101 [ID: 4361, Severity: MEDIUM]
2025-12-13 19:34:52,291 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.71.13 [ID: 4362, Severity: HIGH]
2025-12-13 19:34:57,310 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.25.50 [ID: 4363, Severity: HIGH]
2025-12-13 19:34:57,328 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.22.179 [ID: 4364, Severity: MEDIUM]
2025-12-13 19:35:02,364 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.165.72 [ID: 4365, Severity: HIGH]
2025-12-13 19:35:02,374 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.74.93 [ID: 4366, Severity: MEDIUM]
2025-12-13 19:35:07,416 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.112.7 [ID: 4367, Severity: HIGH]
2025-12-13 19:35:07,420 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.157.7 [ID: 4368, Severity: LOW]
2025-12-13 19:35:12,440 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.53.128 [ID: 4369, Severity: HIGH]
2025-12-13 19:35:12,452 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.170.186 [ID: 4370, Severity: LOW]
2025-12-13 19:35:17,485 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.174.7 [ID: 4371, Severity: HIGH]
2025-12-13 19:35:17,501 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.177.232 [ID: 4372, Severity: HIGH]
2025-12-13 19:35:22,507 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.28.191 [ID: 4373, Severity: HIGH]
2025-12-13 19:35:22,512 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.242.234 [ID: 4374, Severity: LOW]
2025-12-13 19:35:27,525 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.18.164 [ID: 4375, Severity: HIGH]
2025-12-13 19:35:27,540 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.145.8 [ID: 4376, Severity: LOW]
2025-12-13 19:35:32,549 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.137.188 [ID: 4377, Severity: LOW]
2025-12-13 19:35:32,560 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.171.184 [ID: 4378, Severity: LOW]
2025-12-13 19:35:37,581 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.133.130 [ID: 4379, Severity: LOW]
2025-12-13 19:35:37,594 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.222.56 [ID: 4380, Severity: MEDIUM]
2025-12-13 19:35:42,612 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.116.24 [ID: 4381, Severity: HIGH]
2025-12-13 19:35:42,630 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.208.252 [ID: 4382, Severity: MEDIUM]
2025-12-13 19:35:47,673 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.136.72 [ID: 4383, Severity: HIGH]
2025-12-13 19:35:47,706 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.179.59 [ID: 4384, Severity: HIGH]
2025-12-13 19:35:52,725 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.57.148 [ID: 4385, Severity: MEDIUM]
2025-12-13 19:35:52,743 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.181.187 [ID: 4386, Severity: LOW]
2025-12-13 19:35:57,757 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.88.60 [ID: 4387, Severity: LOW]
2025-12-13 19:35:57,768 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.204.244 [ID: 4388, Severity: MEDIUM]
2025-12-13 19:36:02,784 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.170.243 [ID: 4389, Severity: LOW]
2025-12-13 19:36:02,795 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.48.104 [ID: 4390, Severity: HIGH]
2025-12-13 19:36:07,815 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.230.180 [ID: 4391, Severity: MEDIUM]
2025-12-13 19:36:07,831 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.42.108 [ID: 4392, Severity: MEDIUM]
2025-12-13 19:36:12,851 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.117.81 [ID: 4393, Severity: HIGH]
2025-12-13 19:36:12,868 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.136.211 [ID: 4394, Severity: LOW]
2025-12-13 19:36:17,875 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.61.147 [ID: 4395, Severity: MEDIUM]
2025-12-13 19:36:17,882 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.121.75 [ID: 4396, Severity: MEDIUM]
2025-12-13 19:36:22,901 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.58.163 [ID: 4397, Severity: HIGH]
2025-12-13 19:36:22,914 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.20.75 [ID: 4398, Severity: MEDIUM]
2025-12-13 19:36:27,933 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.75.222 [ID: 4399, Severity: HIGH]
2025-12-13 19:36:27,951 - __main__ - INFO - Alert stored: Unauthorized Data Transfer from 192.168.174.177 [ID: 4400, Severity: MEDIUM]
2025-12-13 19:36:32,958 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.242.82 [ID: 4401, Severity: HIGH]
2025-12-13 19:36:32,966 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.151.51 [ID: 4402, Severity: LOW]
2025-12-13 19:36:37,985 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.24.78 [ID: 4403, Severity: LOW]
2025-12-13 19:36:38,005 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.5.141 [ID: 4404, Severity: HIGH]
2025-12-13 19:36:43,016 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.131.83 [ID: 4405, Severity: MEDIUM]
2025-12-13 19:36:43,027 - __main__ - INFO - Alert stored: Malware Command and Control Traffic from 192.168.109.234 [ID: 4406, Severity: MEDIUM]
2025-12-13 19:36:48,047 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.54.43 [ID: 4407, Severity: LOW]
2025-12-13 19:36:48,063 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.136.31 [ID: 4408, Severity: MEDIUM]
2025-12-13 19:36:53,084 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.10.185 [ID: 4409, Severity: HIGH]
2025-12-13 19:36:53,103 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.112.215 [ID: 4410, Severity: HIGH]
2025-12-13 19:36:58,124 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.244.132 [ID: 4411, Severity: MEDIUM]
2025-12-13 19:36:58,145 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.102.201 [ID: 4412, Severity: HIGH]
2025-12-13 19:37:03,155 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.130.183 [ID: 4413, Severity: HIGH]
2025-12-13 19:37:03,161 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.157.54 [ID: 4414, Severity: HIGH]
2025-12-13 19:37:08,180 - __main__ - INFO - Alert stored: Suspicious Network Activity from 192.168.11.166 [ID: 4415, Severity: MEDIUM]
2025-12-13 19:37:08,198 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.30.28 [ID: 4416, Severity: MEDIUM]
2025-12-13 19:37:13,209 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.173.79 [ID: 4417, Severity: MEDIUM]
2025-12-13 19:37:13,220 - __main__ - INFO - Alert stored: Web Application SQL Injection Attempt from 192.168.71.84 [ID: 4418, Severity: LOW]
2025-12-13 19:37:18,227 - __main__ - INFO - Alert stored: Directory Traversal Attempt from 192.168.209.77 [ID: 4419, Severity: MEDIUM]
2025-12-13 19:37:18,233 - __main__ - INFO - Alert stored: Buffer Overflow Attempt from 192.168.32.179 [ID: 4420, Severity: MEDIUM]
2025-12-13 19:37:23,253 - __main__ - INFO - Alert stored: Port Scanning Detected from 192.168.105.106 [ID: 4421, Severity: MEDIUM]
2025-12-13 19:37:23,268 - __main__ - INFO - Alert stored: Denial of Service Attack from 192.168.22.42 [ID: 4422, Severity: MEDIUM]
2025-12-13 19:37:28,279 - __main__ - INFO - Alert stored: Potential SSH Brute Force from 192.168.229.175 [ID: 4423, Severity: MEDIUM]
2025-12-13 19:37:28,291 - __main__ - INFO - Alert stored: Suspicious DNS Query from 192.168.148.237 [ID: 4424, Severity: LOW]
